koId,name
19008,tenrikyo
19009,samaritanism
19010,ubiquitous
19011,zoroastrian theology
19012,polydeism
19013,zoroastrian
19014,supreme being
19015,divine providence (album)
19016,sacred
19017,righteousness
19018,religious views on truth
19019,divine retribution
19020,template talk:attributes of god
19021,miracle
19022,know
19023,monotheistic
19024,abrahamic religions
19025,star of david
19026,christian cross
19027,star and crescent
19028,god in abrahamic religions
19029,bah%c3%a1%ca%bc%c3%ad faith
19030,hebrews
19031,bible
19032,quran
19033,twelve tribes of israel
19034,isaac
19035,jacob
19036,israelites
19037,canaan
19038,ishmaelites
19039,ishmael
19040,arabian peninsula
19041,bah%c3%a1%ca%bcu%27ll%c3%a1h
19042,keturah
19043,book of genesis
19044,origins of judaism
19045,ancient canaanite religion
19046,ethnic religion
19047,cornelis tiele
19048,state religion
19049,muhammad
19050,early muslim conquests
19051,indian religions
19052,iranian religions
19053,east asian religions
19054,islamic%e2%80%93jewish relations
19055,hinduism and islam
19056,hindu%e2%80%93islamic relations
19057,religious restrictions on the consumption of pork
19058,holy land
19059,ignosticism
19060,negative theology
19061,monotheistic religion
19062,progressive creationism
19063,god in the bah%c3%a1%27%c3%ad faith
19064,sangam literature
19065,nirvana
19066,s%c5%abtra
19067,makkhali gosala
19068,vegetarianism and religion
19069,religion in tamil nadu
19070,religion in rajasthan
19071,religion in maharashtra
19072,religion in bihar
19073,virasena
19074,kannada literature
19075,religion of india
19076,jainism in kerala
19077,kharavela
19078,jainism in rajasthan
19079,jaisalmer
19080,jainism in assam
19081,jainism in goa
19082,mahameghavahana dynasty
19083,culture of buddhism
19084,buddhism in finland
19085,d%c4%81na
19086,diwali
19087,lingbao taoism
19088,chan buddhism
19089,jewish buddhist
19090,itihasa
19091,greater india
19092,mantra
19093,history of indian influence on southeast asia
19094,buddhism and hinduism
19095,itihasas
19096,gaudapada
19097,the spread of islam in indonesia (1200 to 1600)
19098,ghurid dynasty
19099,sangha (buddhism)
19100,three jewels
19101,wisdom in buddhism
19102,buddhist meditation
19103,index of buddhism-related articles
19104,history of buddhism
19105,glossary of buddhism
19106,cultural elements of buddhism
19107,buddhist modernism
19108,christianity and buddhism
19109,relic
19110,buddhist eschatology
19111,christianity in belize
19112,christianity in the netherlands
19113,christianity in germany
19114,christianity in macau
19115,buddhist monasticism
19116,buddhism and the roman world
19117,three marks of existence
19118,dharma (buddhism)
19119,dharmacakra
19120,pali language
19121,four sights
19122,old age
19123,illness
19124,death
19125,kle%c5%9b%c4%81 (buddhism)
19126,karu%e1%b9%87%c4%81
19127,family of gautama buddha
19128,yasodhar%c4%81
19129,devadatta
19130,gautama buddha in world religions
19131,buddhism in india
19132,buddhism in sri lanka
19133,buddhism in southeast asia
19134,nyingma
19135,kadam (tibetan buddhism)
19136,kagyu
19137,dagpo kagyu
19138,sakya
19139,jonang
19140,east asian buddhism
19141,silk road transmission of buddhism
19142,buddhism in vietnam
19143,korean seon
19144,japanese zen
19145,nichiren
19146,j%c5%8ddo-sh%c5%ab
19147,buddhism in central asia
19148,buddhism in bangladesh
19149,sangharaj nikaya
19150,mahasthabir nikaya
19151,buddhism in burma
19152,mahasi sayadaw
19153,buddhism in cambodia
19154,buddhism in laos
19155,siam nikaya
19156,ramanna nikaya
19157,buddhism in thailand
19158,maha nikaya
19159,dhammakaya movement
19160,prasangika
19161,svatantrika
19162,jonangpa
19163,tathagatagarbha doctrine
19164,hwaeom
19165,kegon
19166,chinese ch%c3%a1n
19167,caodong
19168,giin
19169,fuke zen
19170,jodo shu
19171,nichiren shoshu
19172,nipponzan myohoji
19173,vajra
19174,nyingmapa
19175,kadampa
19176,shangpa kagyu
19177,karma kagyu
19178,drukpa kagyu
19179,rime movement
19180,shingon
19181,vipassana movement
19182,new kadampa tradition
19183,friends of the western buddhist order
19184,buddhism by country
19185,buddhism in the middle east
19186,buddhism in the west
19187,buddhism in the americas (disambiguation)
19188,buddhism in central america
19189,buddhism in europe
19190,buddhism in africa
19191,buddhism in morocco
19192,buddhism in r%c3%a9union
19193,buddhism in belize
19194,buddhism in canada
19195,buddhism in costa rica
19196,buddhism in cuba
19197,buddhism in el salvador
19198,buddhism in guatemala
19199,buddhism in honduras
19200,buddhism in mexico
19201,buddhism in panama
19202,buddhism in the united states
19203,buddhism in argentina
19204,buddhism in ecuador
19205,buddhism in peru
19206,buddhism in asia
19207,buddhism in afghanistan
19208,buddhism in bahrain
19209,buddhism in bhutan
19210,buddhism in brunei
19211,buddhism in china
19212,buddhism in indonesia
19213,buddhism in israel
19214,buddhism in japan
19215,buddhism in kazakhstan
19216,buddhism in north korea
19217,buddhism in south korea
19218,buddhism in kuwait
19219,buddhism in kyrgyzstan
19220,buddhism in lebanon
19221,buddhism in malaysia
19222,buddhism in mongolia
19223,buddhism in myanmar
19224,buddhism in nepal
19225,buddhism in oman
19226,buddhism in the philippines
19227,buddhism in qatar
19228,buddhism in russia
19229,buddhism in singapore
19230,buddhism in tajikistan
19231,buddhism in turkey
19232,buddhism in turkmenistan
19233,buddhism in the united arab emirates
19234,buddhism in uzbekistan
19235,buddhism in taiwan
19236,buddhism in hong kong
19237,template talk:buddhism in europe
19238,buddhism in austria
19239,buddhism in belgium
19240,buddhism in the czech republic
19241,buddhism in denmark
19242,buddhism in france
19243,buddhism in germany
19244,buddhism in hungary
19245,buddhism in lithuania
19246,buddhism in the netherlands
19247,buddhism in norway
19248,buddhism in poland
19249,buddhism in slovakia
19250,buddhism in slovenia
19251,buddhism in switzerland
19252,buddhism in new zealand
19253,pali literature
19254,vinaya pitaka
19255,patimokkha
19256,sutta pitaka
19257,digha nikaya
19258,sama%c3%b1%c3%b1aphala sutta
19259,kevatta sutta
19260,mahasatipatthana sutta
19261,majjhima nikaya
19262,satipatthana sutta
19263,samyutta nikaya
19264,dhammacakkappavattana sutta
19265,dighajanu sutta
19266,khuddakapatha
19267,mangala sutta
19268,ratana sutta
19269,metta sutta
19270,dhammapada
19271,itivuttaka
19272,sutta nipata
19273,dhammika sutta
19274,vimanavatthu
19275,theragatha
19276,therigatha
19277,niddesa
19278,patisambhidamagga
19279,cariyapitaka
19280,nettipakarana
19281,visuddhimagga
19282,lotus sutra
19283,platform sutra
19284,sanghata sutra
19285,shurangama sutra
19286,the sutra of forty-two sections
19287,sutra of golden light
